model,test_set,sample_id,question_id,domain,variant,pair_variant,label,prediction,ai_probability,question,text_preview
casual_aug_mixed_tfidf_logreg,hc3_chatgpt,hc3_law_0089_human_hc3__pair_chatgpt_hc3,hc3_law_0089,law,human_hc3,chatgpt_hc3,0,1,0.8886,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
casual_aug_mixed_tfidf_logreg,hc3_chatgpt,hc3_finance_0089_human_hc3__pair_chatgpt_hc3,hc3_finance_0089,finance,human_hc3,chatgpt_hc3,0,1,0.8110,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,hc3_chatgpt,hc3_finance_0092_human_hc3__pair_chatgpt_hc3,hc3_finance_0092,finance,human_hc3,chatgpt_hc3,0,1,0.8110,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,hc3_chatgpt,hc3_psychology_0091_human_hc3__pair_chatgpt_hc3,hc3_psychology_0091,psychology,human_hc3,chatgpt_hc3,0,1,0.8048,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
casual_aug_mixed_tfidf_logreg,hc3_chatgpt,hc3_psychology_0092_human_hc3__pair_chatgpt_hc3,hc3_psychology_0092,psychology,human_hc3,chatgpt_hc3,0,1,0.8010,想了解语音、视频、面对面咨询的区别,你好，虽然你的生活屡受挫折，可看得出来，你是一个有着坚强意志力的人，从未放弃希望和努力，这很不容易也很珍贵，给你一个大大的👍。 1、视频咨询是选择合适的视频平台，你和咨询师都可以看见彼此，常用的是QQ视频或者微信视频，对网速的要求较高，如果不流畅会很影响咨询过程。是介入面对面和语音之间的一种咨询 2、语音咨询：用微信通话或者打电话的方式，如果打电话一般要求来
casual_aug_mixed_tfidf_logreg,hc3_chatgpt,hc3_open_qa_0085_chatgpt_hc3__pair_chatgpt_hc3,hc3_open_qa_0085,open_qa,chatgpt_hc3,chatgpt_hc3,1,0,0.6807,关于梵高的传记《渴望生活》表达了梵高对生活怎样的“渴望”？,《渴望生活》是由约翰·康纳写的一本关于荷兰画家梵高的传记。在这本书中，康纳描述了梵高对生活的热爱和对艺术的渴望。梵高被描述为一个富有创造力和激情的艺术家，他渴望通过他的艺术来表达自己的想法和感受。 在《渴望生活》中，康纳还描述了梵高的生活和工作中所体现出的勤奋和毅力。梵高热爱生活，并且希望能够通过自己的艺术作品来表达这种热爱。他喜欢在大自然中工作，并希望能够
casual_aug_mixed_tfidf_logreg,hc3_chatgpt,hc3_nlpcc_dbqa_0091_chatgpt_hc3__pair_chatgpt_hc3,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,chatgpt_hc3,chatgpt_hc3,1,0,0.6176,日本国铁201系电力动车组什么时候退役的？,日本国铁（日本国有铁道公司）的201系电力动车组于2005年开始投入使用，是日本国铁用来运营中速列车的一种电力动车组。在近几年，日本国铁已经逐步淘汰了201系电力动车组，并开始使用新型电力动车组。根据日本国铁的计划，201系电力动车组将在2022年前后完全退役。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_law_0089_human_hc3__pair_deepseek_original,hc3_law_0089,law,human_hc3,deepseek_original,0,1,0.8886,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_finance_0089_human_hc3__pair_deepseek_original,hc3_finance_0089,finance,human_hc3,deepseek_original,0,1,0.8110,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_finance_0092_human_hc3__pair_deepseek_original,hc3_finance_0092,finance,human_hc3,deepseek_original,0,1,0.8110,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_psychology_0091_human_hc3__pair_deepseek_original,hc3_psychology_0091,psychology,human_hc3,deepseek_original,0,1,0.8048,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_psychology_0092_human_hc3__pair_deepseek_original,hc3_psychology_0092,psychology,human_hc3,deepseek_original,0,1,0.8010,想了解语音、视频、面对面咨询的区别,你好，虽然你的生活屡受挫折，可看得出来，你是一个有着坚强意志力的人，从未放弃希望和努力，这很不容易也很珍贵，给你一个大大的👍。 1、视频咨询是选择合适的视频平台，你和咨询师都可以看见彼此，常用的是QQ视频或者微信视频，对网速的要求较高，如果不流畅会很影响咨询过程。是介入面对面和语音之间的一种咨询 2、语音咨询：用微信通话或者打电话的方式，如果打电话一般要求来
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_finance_0086_deepseek_original__pair_deepseek_original,hc3_finance_0086,finance,deepseek_original,deepseek_original,1,0,0.7231,信用卡透支多次行吗,信用卡透支多次会对个人信用记录产生负面影响，可能导致银行降低信用额度或暂停信用卡使用。建议合理规划消费，避免频繁透支。如有特殊情况，应及时与银行沟通。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0086_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0086,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.7137,莫纳什大学各个分校和研究中心在哪儿？,莫纳什大学在澳大利亚本土拥有多个校区，包括维多利亚州的克莱顿、考菲尔德、半岛、帕克维尔和伯威克校区，以及位于马来西亚和印度尼西亚的国际校区。此外，该校在意大利、印度和中国设有研究中心，并在南非设有分校。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0090_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.7015,湖北中医药大学是由哪个学校演变来的？,湖北中医药大学的前身是成立于1954年的湖北省中医进修学校，后历经湖北省中医学院、湖北中医学院等阶段，于2010年更名为湖北中医药大学。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0087_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0087,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.6980,山梨英和短期大学在哪一年建立？,山梨英和短期大学是日本山梨县的一所私立短期大学，成立于1967年。该校前身是山梨英和女子短期大学，后于2001年更名为山梨英和短期大学，提供多个专业领域的教育。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_finance_0092_deepseek_original__pair_deepseek_original,hc3_finance_0092,finance,deepseek_original,deepseek_original,1,0,0.6838,崇左公积金能在南*查询打印吗,崇左公积金可以在南宁查询和打印。崇左市住房公积金管理中心已实现与南宁市的数据互通，您可携带身份证到南宁市任意公积金服务网点或通过自助终端机办理查询打印业务。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0085_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0085,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.6790,金城大学短期大学部在1984年新增了哪个学科？,金城大学短期大学部在1984年新增了幼儿教育学科，这是该校为适应社会对幼教人才需求而设立的重要专业。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0090_deepseek_original__pair_deepseek_original,hc3_open_qa_0090,open_qa,deepseek_original,deepseek_original,1,0,0.6634,就想知道神雕侠侣的天下第一武道会好不？ 就想知道神雕侠侣的天下第一武道会好不好玩？,《神雕侠侣》是金庸先生的武侠小说，其中并没有“天下第一武道会”这样的情节。小说主要围绕杨过和小龙女的爱情故事展开，以及他们与江湖各派的恩怨纠葛。若您想了解武侠小说中的比武大会，可以参考其他作品。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0087_deepseek_original__pair_deepseek_original,hc3_open_qa_0087,open_qa,deepseek_original,deepseek_original,1,0,0.6070,香港台湾澳门使用拼音吗？他们用什么输入法？,香港、台湾和澳门在拼音使用上存在差异。香港和澳门主要使用粤语拼音，而台湾则使用注音符号和通用拼音。输入法方面，香港和澳门常用仓颉、速成或粤拼输入法，台湾则多用注音输入法或仓颉输入法。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0088_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0088,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.5802,香港会议展览中心会展2期的屋顶的是由什么建成的，形状是什么？,香港会议展览中心会展2期的屋顶采用铝质材料建造，其形状为独特的弧形设计，宛如一只展翅飞翔的海鸟，既美观又具有标志性。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0085_deepseek_original__pair_deepseek_original,hc3_open_qa_0085,open_qa,deepseek_original,deepseek_original,1,0,0.5611,关于梵高的传记《渴望生活》表达了梵高对生活怎样的“渴望”？,《渴望生活》通过梵高对艺术与自然的狂热追求，展现了他对生命本质的渴望。这种渴望不仅体现在他对绘画的执着，更反映在他试图通过色彩与笔触捕捉瞬间永恒、对抗孤独与贫困的精神中。梵高渴望被理解，渴望在苦难中寻找到美与意义，最终将个人痛苦升华为艺术永恒的光辉。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0091_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.5512,日本国铁201系电力动车组什么时候退役的？,日本国铁201系电力动车组于2011年3月正式退役，该车型自1979年开始运营，主要用于通勤线路。
casual_aug_mixed_tfidf_logreg,deepseek_original,hc3_finance_0087_deepseek_original__pair_deepseek_original,hc3_finance_0087,finance,deepseek_original,deepseek_original,1,0,0.5007,从步*街坐几路公交车可以到龙岗区百鸽路口招商银*,从步*街乘坐M267路公交车，在百鸽笼站下车，步行约200米即可到达龙岗区百鸽路口招商银行。该线路运营时间为06:00-22:00，发车间隔约10分钟。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_law_0089_human_hc3__pair_deepseek_casual_rewrite,hc3_law_0089,law,human_hc3,deepseek_casual_rewrite,0,1,0.8886,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0089_human_hc3__pair_deepseek_casual_rewrite,hc3_finance_0089,finance,human_hc3,deepseek_casual_rewrite,0,1,0.8110,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0092_human_hc3__pair_deepseek_casual_rewrite,hc3_finance_0092,finance,human_hc3,deepseek_casual_rewrite,0,1,0.8110,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0091_human_hc3__pair_deepseek_casual_rewrite,hc3_psychology_0091,psychology,human_hc3,deepseek_casual_rewrite,0,1,0.8048,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0092_human_hc3__pair_deepseek_casual_rewrite,hc3_psychology_0092,psychology,human_hc3,deepseek_casual_rewrite,0,1,0.8010,想了解语音、视频、面对面咨询的区别,你好，虽然你的生活屡受挫折，可看得出来，你是一个有着坚强意志力的人，从未放弃希望和努力，这很不容易也很珍贵，给你一个大大的👍。 1、视频咨询是选择合适的视频平台，你和咨询师都可以看见彼此，常用的是QQ视频或者微信视频，对网速的要求较高，如果不流畅会很影响咨询过程。是介入面对面和语音之间的一种咨询 2、语音咨询：用微信通话或者打电话的方式，如果打电话一般要求来
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0088_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0088,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7251,最近我每天晚上吃一个不知会长胖吗 吃玉米长胖吗最近我每天晚上吃一个玉米不知会长胖吗,我每天晚上都会吃一根玉米，应该不会长胖吧？玉米是粗粮，纤维多，热量也不高，吃完还挺饱的。不过别吃太多别的高热量东西就行。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0086_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0086,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7132,为什么越学心理学越觉得自己有问题？,学心理学有时候会让你老盯着自己看，然后发现原来自己这儿那儿都有点小毛病。其实不是毛病变多了，是你更懂怎么识别它们了。别太紧张，正常。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0089_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0089,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6840,如何评价刘仲敬在一席的演讲《缺少土豪的世界》？,刘仲敬那场《缺少土豪的世界》的演讲，讲的是他怎么看“土豪”这个东西。他觉得以前的土豪其实是地方上的精英，管着村里的事，还帮着传文化，搞自治。但后来国家权力越来越大，土豪就没了，社会也散了。他这套想法挺偏向自由主义的，觉得自发的秩序比上面设计的好。不过他把土豪说得太好了，好像他们从来不欺负人似的。总的来说，观点有意思但争议也大，听听就行，别全信。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0091_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_finance_0091,finance,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6817,沈*求好心人借我10万救救我,看到你说想借10万救命，挺着急的。不过我真的没法借钱给你。要不你试试找银行或者跟家里人说说？网上借钱要小心骗子，别急上头了。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0087,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6802,香港台湾澳门使用拼音吗？他们用什么输入法？,香港、台湾和澳门用的拼音不太一样。香港澳门那边主要是粤语拼音，台湾是注音符号和通用拼音。输入法的话，香港澳门用仓颉、速成或者粤拼，台湾用注音或者仓颉。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0090_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6790,湖北中医药大学是由哪个学校演变来的？,湖北中医药大学最早是1954年成立的湖北省中医进修学校，后来改过几次名，先变成湖北省中医学院，再变成湖北中医学院，最后在2010年定名为湖北中医药大学。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0087,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6570,山梨英和短期大学在哪一年建立？,山梨英和短期大学是1967年成立的，一开始叫山梨英和女子短期大学，2001年改成了现在的名字，在山梨县，是个私立学校。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0092_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0092,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6499,想了解语音、视频、面对面咨询的区别,语音咨询主要靠听，比较方便快捷；视频的话能看到对方表情和动作，感觉更真实；面对面就是最全的了，还能感受周围环境。不同方式适合不同情况，得看你自己需要什么。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0085,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6295,关于梵高的传记《渴望生活》表达了梵高对生活怎样的“渴望”？,《渴望生活》里，梵高对生活的渴望就是那种特别强烈的、想要抓住一切的感觉。他拼命画画，哪怕没人买他的画，哪怕穷得吃不起饭，还是停不下来。他渴望用颜色表达心里那些翻涌的情绪，渴望别人能看懂他，渴望在那些麦田和星空里找到一点存在的意义。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0091_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.4031,日本国铁201系电力动车组什么时候退役的？,日本国铁201系电力动车组是在2011年3月退役的，这个车从1979年就开始跑了，主要拉通勤的人。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0088_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0088,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.5783,香港会议展览中心会展2期的屋顶的是由什么建成的，形状是什么？,香港会议展览中心会展2期的屋顶是用铝做的，形状是弧形的，看起来像海鸟展翅，挺有特色的。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0085,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.5582,高中生见识到上流社会后，心理强烈失衡怎么办？,高中生看到上流社会的生活心里不平衡很正常，关键是要明白每个人起点不同，把这种落差当成努力的动力，别老跟别人比，多看看自己的进步。
casual_aug_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_finance_0087,finance,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.5516,从步*街坐几路公交车可以到龙岗区百鸽路口招商银*,从步*街坐M267路公交，到百鸽笼站下，走个两百米就到龙岗百鸽路口那家招行了。车挺多的，大概十分钟一趟。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0089_human_hc3__pair_deepseek_adversarial_rewrite,hc3_law_0089,law,human_hc3,deepseek_adversarial_rewrite,0,1,0.8886,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0089_human_hc3__pair_deepseek_adversarial_rewrite,hc3_finance_0089,finance,human_hc3,deepseek_adversarial_rewrite,0,1,0.8110,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0092_human_hc3__pair_deepseek_adversarial_rewrite,hc3_finance_0092,finance,human_hc3,deepseek_adversarial_rewrite,0,1,0.8110,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0091_human_hc3__pair_deepseek_adversarial_rewrite,hc3_psychology_0091,psychology,human_hc3,deepseek_adversarial_rewrite,0,1,0.8048,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0092_human_hc3__pair_deepseek_adversarial_rewrite,hc3_psychology_0092,psychology,human_hc3,deepseek_adversarial_rewrite,0,1,0.8010,想了解语音、视频、面对面咨询的区别,你好，虽然你的生活屡受挫折，可看得出来，你是一个有着坚强意志力的人，从未放弃希望和努力，这很不容易也很珍贵，给你一个大大的👍。 1、视频咨询是选择合适的视频平台，你和咨询师都可以看见彼此，常用的是QQ视频或者微信视频，对网速的要求较高，如果不流畅会很影响咨询过程。是介入面对面和语音之间的一种咨询 2、语音咨询：用微信通话或者打电话的方式，如果打电话一般要求来
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_medicine_0091_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_medicine_0091,medicine,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7258,剖腹产后第三天有轻微咳嗽如何救治 您好医生，想进行咨询下剖腹产后第三天有轻微咳，医生考量母乳喂养，没看重，只让家属买了鲜竹沥，然后第三天咳有点严重，医生又让买了甘草片，第三天又加重点让买了枇杷露，第四天更严重了，才给我输液时候加了救治咳的，,剖腹产完第三天咳，后来成肺炎了，省医院说等结核结果。晚上睡觉盖被子就烧得厉害，汗多睡不好，不盖又怕落下病。你问问医生咋整，别自己瞎弄。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0092_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_finance_0092,finance,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7234,崇左公积金能在南*查询打印吗,崇左的公积金，在南宁可以查和打印。你就拿身份证去南宁的公积金柜台或者那个自助机器上弄，两边系统连着的，没问题。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_medicine_0085_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_medicine_0085,medicine,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7190,丙肝可以治愈吗？ 怀孕时候查出丙肝，后去公共卫生中心查病毒为七次方，医生建议破腹产不要母乳，现刚满月,丙肝能治愈，用DAA药，疗程8到12周，治愈率95%以上。你怀孕时病毒载量10的7次方，医生建议剖腹产、别喂母乳是为了降低传染风险。产后记得查肝功能和病毒载量，找肝病医生定治疗方案。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_medicine_0088_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_medicine_0088,medicine,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7187,子宫肌瘤初期的不适症状是什么 最近一段时间总是觉得小腹很疼，腰也很酸，尤其到了下午真的是太难受了，请问：子宫肌瘤初期症状是什么,哎，子宫肌瘤刚得的时候，很多人都没感觉，但我跟你说，有些人会小肚子疼、腰酸，月经也乱套，量多或者拖很久。你最近不是老觉得小腹疼、腰酸嘛，下午更难受，赶紧上医院查查吧，别拖着，做个B超就清楚了。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0086_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_law_0086,law,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7124,个人与个人之间签署的网络小说版权转让协议有法律效应吗？,俩普通人签个网络小说版权转让的合同，只要都成年、脑子清醒、没被逼着签，也没有违法条款，那这个合同就是有效的。最好白纸黑字写明白到底转哪些权利，不然以后容易吵架。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0091_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0091,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.6876,在中国，为什么韩国明星比日本明星要火？,你说为啥韩国明星在中国比日本明星火？还不是因为韩剧和K-pop太火了，韩国公司还老往中国跑，搞中文歌上综艺；日本那边就不一样了，历史问题加上文化隔阂，自然就冷清多了。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0092_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_law_0092,law,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.6840,我自家电不够用，村委会也不给出证明 ，供电局又不给加电表，我和邻居家借电使用合法吗？我和邻居是否可以签一份协议？如果出了问题我来承担，这样协议会有效吗？,我家电不够，村委不给证明，供电局也不装表，就跟邻居借电用，这算不算合法？我俩想签个协议，出事了算我的，这协议能顶用不？其实吧，借电本身就不合规，协议大概率没法律效力，还是得走正规渠道解决。
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0085_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_finance_0085,finance,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.6789,你好，我是未成年人有工作，有身份证想借贷3000块钱可以吗？,我16岁打工能借3000吗？有身份证。但银行说未成年不行，得家长签字。我爸妈不同意，网上那些贷款靠谱吗？急用钱买手机，有啥办法不？
casual_aug_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0087_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_psychology_0087,psychology,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.6754,男友条件不好，但是他对我很好，我该不该和他结婚？,他工资不高，家里也帮不上啥，但对我好得没话说。我纠结要不要嫁。其实吧，关键看他有没有奔头，愿不愿意拼。婚姻不是光靠喜欢，钱和两家看法也得想清楚。我打算跟他说说以后怎么过，看他是不是真会努力。要是他能让我看到希望，我也能扛得住穷，那就结。否则，还是算了吧。
